id_odsp,id_event,sort_order,time,text,event_type,event_type2,side,event_team,opponent,player,player2,player_in,player_out,shot_place,shot_outcome,is_goal,location,bodypart,assist_method,situation,fast_break
AsWOCW62/,AsWOCW62106,106,91,Attempt missed. Dries Mertens (Napoli) left footed shot from outside the box misses to the right.,1,,1,Napoli,US Pescara,dries mertens,,,,9.0,2.0,0,15.0,2.0,0,1.0,0
AsWOCW62/,AsWOCW62107,107,93,Penalty Pescara. Alexandru Mitrita draws a foul in the penalty area.,11,,2,US Pescara,Napoli,,,,,,,0,,,0,,0
AsWOCW62/,AsWOCW62108,108,93,Penalty conceded by Elseid Hysaj (Napoli) after a foul in the penalty area.,11,,1,Napoli,US Pescara,,,,,,,0,,,0,,0
AsWOCW62/,AsWOCW62109,109,94,Goal!  Napoli 3: Pescara 1. Gianluca Caprari (Pescara) converts the penalty with a right footed shot to the centre of the goal.,1,,2,US Pescara,Napoli,gianluca caprari,,,,5.0,1.0,1,14.0,1.0,0,2.0,0
CQMFvrfs/,CQMFvrfs3,3,1,Foul by Frederic Guilbert (Caen).,3,,1,Caen,Lyon,frederic guilbert,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs4,4,1,Nabil Fekir (Lyon) wins a free kick in the defensive half.,8,,2,Lyon,Caen,nabil fekir,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs5,5,1,Frederic Guilbert (Caen) is shown the yellow card for a bad foul.,4,,1,Caen,Lyon,frederic guilbert,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs6,6,2,Foul by Mapou Yanga-Mbiwa (Lyon).,3,,2,Lyon,Caen,mapou yangambiwa,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs7,7,2,Ronny Rodelin (Caen) wins a free kick in the attacking half.,8,,1,Caen,Lyon,ronny rodelin,,,,,,0,1.0,,0,,0
CQMFvrfs/,CQMFvrfs8,8,3,Attempt saved. Ronny Rodelin (Caen) right footed shot from outside the box is saved in the top right corner.,1,,1,Caen,Lyon,ronny rodelin,,,,13.0,1.0,0,15.0,1.0,0,1.0,0
CQMFvrfs/,CQMFvrfs9,9,3,Corner:  Caen. Conceded by Anthony Lopes.,2,,1,Caen,Lyon,,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs10,10,4,Foul by Alexandre Lacazette (Lyon).,3,,2,Lyon,Caen,alexandre lacazette,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs11,11,4,Jordan Adeoti (Caen) wins a free kick in the defensive half.,8,,1,Caen,Lyon,jordan adeoti,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs12,12,7,Alaeddine Yahia (Caen) wins a free kick in the attacking half.,8,,1,Caen,Lyon,alaeddine yahia,,,,,,0,1.0,,0,,0
CQMFvrfs/,CQMFvrfs13,13,7,Foul by Nabil Fekir (Lyon).,3,,2,Lyon,Caen,nabil fekir,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs14,14,7,Foul by Damien Da Silva (Caen).,3,,1,Caen,Lyon,damien da silva,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs15,15,7,Mathieu Valbuena (Lyon) wins a free kick in the defensive half.,8,,2,Lyon,Caen,mathieu valbuena,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs16,16,8,Own Goal by Maxwel Cornet: Lyon.  Caen 1: Lyon 0.,1,15.0,1,Caen,Lyon,maxwel cornet,,,,5.0,1.0,1,19.0,1.0,0,1.0,0
CQMFvrfs/,CQMFvrfs17,17,9,Foul by Mathieu Valbuena (Lyon).,3,,2,Lyon,Caen,mathieu valbuena,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs18,18,9,Frederic Guilbert (Caen) wins a free kick in the defensive half.,8,,1,Caen,Lyon,frederic guilbert,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs19,19,10,Attempt saved. Jonathan Delaplace (Caen) right footed shot from a difficult angle on the right is saved in the bottom right corner. Assisted by Yann Karamoh.,1,12.0,1,Caen,Lyon,jonathan delaplace,yann karamoh,,,4.0,1.0,0,8.0,1.0,1,1.0,0
CQMFvrfs/,CQMFvrfs20,20,10,Corner:  Caen. Conceded by Anthony Lopes.,2,,1,Caen,Lyon,,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs21,21,13,Offside: Lyon. Rafael tries a through ball: but Alexandre Lacazette is caught offside.,9,13.0,2,Lyon,Caen,alexandre lacazette,rafael,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs22,22,14,Attempt missed. Ivan Santini (Caen) right footed shot from outside the box misses to the left. Assisted by Jonathan Delaplace.,1,12.0,1,Caen,Lyon,ivan santini,jonathan delaplace,,,8.0,2.0,0,15.0,1.0,1,1.0,0
CQMFvrfs/,CQMFvrfs23,23,16,Foul by Jonathan Delaplace (Caen).,3,,1,Caen,Lyon,jonathan delaplace,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs24,24,16,Nabil Fekir (Lyon) wins a free kick in the defensive half.,8,,2,Lyon,Caen,nabil fekir,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs25,25,17,Foul by Maxime Gonalons (Lyon).,3,,2,Lyon,Caen,maxime gonalons,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs26,26,17,Julien Feret (Caen) wins a free kick in the defensive half.,8,,1,Caen,Lyon,julien feret,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs27,27,18,Corner:  Lyon. Conceded by Vincent Bessat.,2,,2,Lyon,Caen,,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs28,28,18,Attempt missed. Mouctar Diakhaby (Lyon) header from the centre of the box misses to the left. Assisted by Nabil Fekir with a cross following a corner.,1,12.0,2,Lyon,Caen,mouctar diakhaby,nabil fekir,,,8.0,2.0,0,3.0,3.0,2,3.0,0
CQMFvrfs/,CQMFvrfs30,30,18,Attempt blocked. Nabil Fekir (Lyon) left footed shot from outside the box is blocked.,1,,2,Lyon,Caen,nabil fekir,,,,2.0,3.0,0,15.0,2.0,0,1.0,0
CQMFvrfs/,CQMFvrfs31,31,19,Foul by Jonathan Delaplace (Caen).,3,,1,Caen,Lyon,jonathan delaplace,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs32,32,19,Mouctar Diakhaby (Lyon) wins a free kick in the defensive half.,8,,2,Lyon,Caen,mouctar diakhaby,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs33,33,21,Attempt missed. Jonathan Delaplace (Caen) left footed shot from outside the box is high and wide to the left. Assisted by Yann Karamoh.,1,12.0,1,Caen,Lyon,jonathan delaplace,yann karamoh,,,6.0,2.0,0,15.0,2.0,1,1.0,0
CQMFvrfs/,CQMFvrfs34,34,23,Alaeddine Yahia (Caen) wins a free kick in the defensive half.,8,,1,Caen,Lyon,alaeddine yahia,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs35,35,23,Foul by Nabil Fekir (Lyon).,3,,2,Lyon,Caen,nabil fekir,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs36,36,24,Attempt missed. Yann Karamoh (Caen) right footed shot from outside the box is close: but misses to the left. Assisted by Julien Feret.,1,12.0,1,Caen,Lyon,yann karamoh,julien feret,,,8.0,2.0,0,15.0,1.0,1,1.0,0
CQMFvrfs/,CQMFvrfs37,37,24,Attempt missed. Alexandre Lacazette (Lyon) left footed shot from the left side of the box misses to the right. Assisted by Mathieu Valbuena with a through ball.,1,12.0,2,Lyon,Caen,alexandre lacazette,mathieu valbuena,,,9.0,2.0,0,9.0,2.0,4,1.0,0
CQMFvrfs/,CQMFvrfs38,38,25,Attempt missed. Ronny Rodelin (Caen) left footed shot from outside the box misses to the right. Assisted by Jonathan Delaplace.,1,12.0,1,Caen,Lyon,ronny rodelin,jonathan delaplace,,,9.0,2.0,0,15.0,2.0,1,1.0,0
CQMFvrfs/,CQMFvrfs39,39,26,Foul by Jordan Adeoti (Caen).,3,,1,Caen,Lyon,jordan adeoti,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs40,40,26,Rafael (Lyon) wins a free kick on the right wing.,8,,2,Lyon,Caen,rafael,,,,,,0,5.0,,0,,0
CQMFvrfs/,CQMFvrfs41,41,27,Hand ball by Corentin Tolisso (Lyon).,10,,2,Lyon,Caen,corentin tolisso,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs42,42,28,Penalty Caen. Jonathan Delaplace draws a foul in the penalty area.,11,,1,Caen,Lyon,,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs43,43,28,Penalty conceded by Maxime Gonalons (Lyon) after a foul in the penalty area.,11,,2,Lyon,Caen,,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs44,44,29,Goal!  Caen 2: Lyon 0. Ivan Santini (Caen) converts the penalty with a right footed shot to the bottom left corner.,1,,1,Caen,Lyon,ivan santini,,,,3.0,1.0,1,14.0,1.0,0,2.0,0
CQMFvrfs/,CQMFvrfs45,45,30,Foul by Alexandre Lacazette (Lyon).,3,,2,Lyon,Caen,alexandre lacazette,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs46,46,30,Yann Karamoh (Caen) wins a free kick in the defensive half.,8,,1,Caen,Lyon,yann karamoh,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs47,47,31,Foul by Yann Karamoh (Caen).,3,,1,Caen,Lyon,yann karamoh,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs48,48,31,Jeremy Morel (Lyon) wins a free kick in the defensive half.,8,,2,Lyon,Caen,jeremy morel,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs49,49,32,Attempt saved. Mathieu Valbuena (Lyon) right footed shot from outside the box is saved in the centre of the goal. Assisted by Nabil Fekir.,1,12.0,2,Lyon,Caen,mathieu valbuena,nabil fekir,,,5.0,1.0,0,15.0,1.0,1,1.0,0
CQMFvrfs/,CQMFvrfs50,50,33,Foul by Yann Karamoh (Caen).,3,,1,Caen,Lyon,yann karamoh,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs51,51,33,Mathieu Valbuena (Lyon) wins a free kick in the attacking half.,8,,2,Lyon,Caen,mathieu valbuena,,,,,,0,1.0,,0,,0
CQMFvrfs/,CQMFvrfs52,52,33,Mouctar Diakhaby (Lyon) hits the bar with a header from the centre of the box. Assisted by Mathieu Valbuena following a set piece situation.,1,12.0,2,Lyon,Caen,mouctar diakhaby,mathieu valbuena,,,7.0,4.0,0,3.0,3.0,1,2.0,0
CQMFvrfs/,CQMFvrfs53,53,35,Penalty conceded by Jordan Adeoti (Caen) with a hand ball in the penalty area.,11,,1,Caen,Lyon,,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs54,54,35,Goal!  Caen 2: Lyon 1. Alexandre Lacazette (Lyon) converts the penalty with a right footed shot to the bottom right corner.,1,,2,Lyon,Caen,alexandre lacazette,,,,4.0,1.0,1,14.0,1.0,0,2.0,0
CQMFvrfs/,CQMFvrfs55,55,37,Foul by Ivan Santini (Caen).,3,,1,Caen,Lyon,ivan santini,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs56,56,37,Mapou Yanga-Mbiwa (Lyon) wins a free kick on the right wing.,8,,2,Lyon,Caen,mapou yangambiwa,,,,,,0,5.0,,0,,0
CQMFvrfs/,CQMFvrfs57,57,38,Foul by Mouctar Diakhaby (Lyon).,3,,2,Lyon,Caen,mouctar diakhaby,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs58,58,38,Julien Feret (Caen) wins a free kick on the right wing.,8,,1,Caen,Lyon,julien feret,,,,,,0,5.0,,0,,0
CQMFvrfs/,CQMFvrfs59,59,38,Mouctar Diakhaby (Lyon) is shown the yellow card for a bad foul.,4,,2,Lyon,Caen,mouctar diakhaby,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs62,62,40,Substitution: Lyon. Lucas Tousart replaces Mouctar Diakhaby because of an injury.,7,,2,Lyon,Caen,,,lucas tousart,mouctar diakhaby,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs63,63,41,Foul by Ivan Santini (Caen).,3,,1,Caen,Lyon,ivan santini,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs64,64,41,Maxime Gonalons (Lyon) wins a free kick in the defensive half.,8,,2,Lyon,Caen,maxime gonalons,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs65,65,41,Ivan Santini (Caen) is shown the yellow card for a bad foul.,4,,1,Caen,Lyon,ivan santini,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs66,66,41,Foul by Alexandre Lacazette (Lyon).,3,,2,Lyon,Caen,alexandre lacazette,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs67,67,41,Frederic Guilbert (Caen) wins a free kick in the defensive half.,8,,1,Caen,Lyon,frederic guilbert,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs68,68,43,Hand ball by Mapou Yanga-Mbiwa (Lyon).,10,,2,Lyon,Caen,mapou yangambiwa,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs69,69,44,Foul by Jordan Adeoti (Caen).,3,,1,Caen,Lyon,jordan adeoti,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs70,70,44,Jeremy Morel (Lyon) wins a free kick in the defensive half.,8,,2,Lyon,Caen,jeremy morel,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs71,71,45,Goal!  Caen 2: Lyon 2. Alexandre Lacazette (Lyon) header from the left side of the six yard box to the bottom left corner. Assisted by Maxwel Cornet.,1,12.0,2,Lyon,Caen,alexandre lacazette,maxwel cornet,,,3.0,1.0,1,10.0,3.0,1,1.0,0
CQMFvrfs/,CQMFvrfs72,72,45,Foul by Ivan Santini (Caen).,3,,1,Caen,Lyon,ivan santini,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs73,73,45,Mapou Yanga-Mbiwa (Lyon) wins a free kick in the defensive half.,8,,2,Lyon,Caen,mapou yangambiwa,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs74,74,45,Foul by Ronny Rodelin (Caen).,3,,1,Caen,Lyon,ronny rodelin,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs75,75,45,Rafael (Lyon) wins a free kick in the defensive half.,8,,2,Lyon,Caen,rafael,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs79,79,47,Foul by Nabil Fekir (Lyon).,3,,2,Lyon,Caen,nabil fekir,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs80,80,47,Julien Feret (Caen) wins a free kick in the defensive half.,8,,1,Caen,Lyon,julien feret,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs81,81,48,Nabil Fekir (Lyon) is shown the yellow card.,4,,2,Lyon,Caen,nabil fekir,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs82,82,50,Attempt blocked. Ivan Santini (Caen) right footed shot from a difficult angle on the left is blocked. Assisted by Vincent Bessat with a cross.,1,12.0,1,Caen,Lyon,ivan santini,vincent bessat,,,2.0,3.0,0,7.0,1.0,2,1.0,0
CQMFvrfs/,CQMFvrfs83,83,50,Corner:  Caen. Conceded by Lucas Tousart.,2,,1,Caen,Lyon,,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs84,84,51,Attempt blocked. Ronny Rodelin (Caen) left footed shot from the centre of the box is blocked.,1,,1,Caen,Lyon,ronny rodelin,,,,2.0,3.0,0,3.0,2.0,0,1.0,0
CQMFvrfs/,CQMFvrfs85,85,51,Foul by Jonathan Delaplace (Caen).,3,,1,Caen,Lyon,jonathan delaplace,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs86,86,51,Nabil Fekir (Lyon) wins a free kick in the defensive half.,8,,2,Lyon,Caen,nabil fekir,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs87,87,51,Foul by Nabil Fekir (Lyon).,3,,2,Lyon,Caen,nabil fekir,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs88,88,51,Frederic Guilbert (Caen) wins a free kick in the defensive half.,8,,1,Caen,Lyon,frederic guilbert,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs89,89,52,Foul by Nabil Fekir (Lyon).,3,,2,Lyon,Caen,nabil fekir,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs90,90,52,Ronny Rodelin (Caen) wins a free kick in the defensive half.,8,,1,Caen,Lyon,ronny rodelin,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs91,91,53,Foul by Vincent Bessat (Caen).,3,,1,Caen,Lyon,vincent bessat,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs92,92,53,Lucas Tousart (Lyon) wins a free kick in the defensive half.,8,,2,Lyon,Caen,lucas tousart,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs93,93,53,Foul by Alexandre Lacazette (Lyon).,3,,2,Lyon,Caen,alexandre lacazette,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs94,94,53,Yann Karamoh (Caen) wins a free kick in the defensive half.,8,,1,Caen,Lyon,yann karamoh,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs95,95,55,Hand ball by Jordan Adeoti (Caen).,10,,1,Caen,Lyon,jordan adeoti,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs96,96,56,Foul by Damien Da Silva (Caen).,3,,1,Caen,Lyon,damien da silva,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs97,97,56,Mathieu Valbuena (Lyon) wins a free kick in the attacking half.,8,,2,Lyon,Caen,mathieu valbuena,,,,,,0,1.0,,0,,0
CQMFvrfs/,CQMFvrfs98,98,57,Hand ball by Vincent Bessat (Caen).,10,,1,Caen,Lyon,vincent bessat,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs99,99,59,Corner:  Caen. Conceded by Jeremy Morel.,2,,1,Caen,Lyon,,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs100,100,61,Goal!  Caen 3: Lyon 2. Ivan Santini (Caen) header from very close range to the centre of the goal. Assisted by Yann Karamoh with a cross.,1,12.0,1,Caen,Lyon,ivan santini,yann karamoh,,,5.0,1.0,1,13.0,3.0,2,1.0,0
CQMFvrfs/,CQMFvrfs101,101,64,Corner:  Lyon. Conceded by Damien Da Silva.,2,,2,Lyon,Caen,,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs102,102,64,Corner:  Lyon. Conceded by Frederic Guilbert.,2,,2,Lyon,Caen,,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs103,103,65,Attempt missed. Nabil Fekir (Lyon) left footed shot from the centre of the box is too high. Assisted by Maxwel Cornet.,1,12.0,2,Lyon,Caen,nabil fekir,maxwel cornet,,,10.0,2.0,0,3.0,2.0,1,1.0,0
CQMFvrfs/,CQMFvrfs104,104,66,Attempt missed. Alexandre Lacazette (Lyon) left footed shot from the centre of the box misses to the left. Assisted by Rafael.,1,12.0,2,Lyon,Caen,alexandre lacazette,rafael,,,8.0,2.0,0,3.0,2.0,1,1.0,0
CQMFvrfs/,CQMFvrfs105,105,69,Foul by Yann Karamoh (Caen).,3,,1,Caen,Lyon,yann karamoh,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs106,106,69,Maxime Gonalons (Lyon) wins a free kick in the defensive half.,8,,2,Lyon,Caen,maxime gonalons,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs107,107,69,Alaeddine Yahia (Caen) wins a free kick in the defensive half.,8,,1,Caen,Lyon,alaeddine yahia,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs108,108,69,Foul by Corentin Tolisso (Lyon).,3,,2,Lyon,Caen,corentin tolisso,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs109,109,72,Foul by Lucas Tousart (Lyon).,3,,2,Lyon,Caen,lucas tousart,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs110,110,72,Jordan Adeoti (Caen) wins a free kick in the defensive half.,8,,1,Caen,Lyon,jordan adeoti,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs111,111,72,Foul by Ivan Santini (Caen).,3,,1,Caen,Lyon,ivan santini,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs112,112,72,Mapou Yanga-Mbiwa (Lyon) wins a free kick in the defensive half.,8,,2,Lyon,Caen,mapou yangambiwa,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs113,113,73,Substitution: Lyon. Sergi Darder replaces Mathieu Valbuena.,7,,2,Lyon,Caen,,,sergi darder,mathieu valbuena,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs114,114,73,Substitution: Lyon. Maciej Rybus replaces Jeremy Morel.,7,,2,Lyon,Caen,,,maciej rybus,jeremy morel,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs115,115,74,Substitution: Caen. Herve Bazile replaces Yann Karamoh.,7,,1,Caen,Lyon,,,herve bazile,yann karamoh,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs116,116,74,Attempt saved. Sergi Darder (Lyon) right footed shot from outside the box is saved in the centre of the goal. Assisted by Corentin Tolisso.,1,12.0,2,Lyon,Caen,sergi darder,corentin tolisso,,,5.0,1.0,0,15.0,1.0,1,1.0,0
CQMFvrfs/,CQMFvrfs117,117,74,Offside: Lyon. Sergi Darder tries a through ball: but Nabil Fekir is caught offside.,9,13.0,2,Lyon,Caen,nabil fekir,sergi darder,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs118,118,75,Foul by Herve Bazile (Caen).,3,,1,Caen,Lyon,herve bazile,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs119,119,75,Lucas Tousart (Lyon) wins a free kick in the defensive half.,8,,2,Lyon,Caen,lucas tousart,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs120,120,76,Foul by Maciej Rybus (Lyon).,3,,2,Lyon,Caen,maciej rybus,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs121,121,76,Jonathan Delaplace (Caen) wins a free kick on the right wing.,8,,1,Caen,Lyon,jonathan delaplace,,,,,,0,5.0,,0,,0
CQMFvrfs/,CQMFvrfs122,122,78,Foul by Herve Bazile (Caen).,3,,1,Caen,Lyon,herve bazile,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs123,123,78,Maxime Gonalons (Lyon) wins a free kick in the defensive half.,8,,2,Lyon,Caen,maxime gonalons,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs124,124,79,Damien Da Silva (Caen) wins a free kick in the defensive half.,8,,1,Caen,Lyon,damien da silva,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs125,125,79,Foul by Alexandre Lacazette (Lyon).,3,,2,Lyon,Caen,alexandre lacazette,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs126,126,80,Attempt missed. Corentin Tolisso (Lyon) left footed shot from the centre of the box is close: but misses to the left. Assisted by Nabil Fekir.,1,12.0,2,Lyon,Caen,corentin tolisso,nabil fekir,,,8.0,2.0,0,3.0,2.0,1,1.0,0
CQMFvrfs/,CQMFvrfs127,127,81,Attempt saved. Herve Bazile (Caen) left footed shot from the right side of the box is saved in the centre of the goal.,1,,1,Caen,Lyon,herve bazile,,,,5.0,1.0,0,11.0,2.0,0,1.0,0
CQMFvrfs/,CQMFvrfs128,128,81,Attempt missed. Maxwel Cornet (Lyon) header from the left side of the six yard box is close: but misses to the left. Assisted by Rafael with a cross.,1,12.0,2,Lyon,Caen,maxwel cornet,rafael,,,8.0,2.0,0,10.0,3.0,2,1.0,0
CQMFvrfs/,CQMFvrfs129,129,83,Attempt blocked. Maxwel Cornet (Lyon) left footed shot from the right side of the box is blocked. Assisted by Alexandre Lacazette.,1,12.0,2,Lyon,Caen,maxwel cornet,alexandre lacazette,,,2.0,3.0,0,11.0,2.0,1,1.0,0
CQMFvrfs/,CQMFvrfs130,130,83,Foul by Herve Bazile (Caen).,3,,1,Caen,Lyon,herve bazile,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs131,131,83,Sergi Darder (Lyon) wins a free kick on the right wing.,8,,2,Lyon,Caen,sergi darder,,,,,,0,5.0,,0,,0
CQMFvrfs/,CQMFvrfs132,132,84,Herve Bazile (Caen) is shown the yellow card for a bad foul.,4,,1,Caen,Lyon,herve bazile,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs133,133,85,Corner:  Lyon. Conceded by Julien Feret.,2,,2,Lyon,Caen,,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs134,134,85,Attempt missed. Lucas Tousart (Lyon) header from the centre of the box misses to the left. Assisted by Nabil Fekir with a cross following a corner.,1,12.0,2,Lyon,Caen,lucas tousart,nabil fekir,,,8.0,2.0,0,3.0,3.0,2,3.0,0
CQMFvrfs/,CQMFvrfs135,135,86,Attempt missed. Corentin Tolisso (Lyon) header from the centre of the box misses to the left. Assisted by Maciej Rybus with a cross following a corner.,1,12.0,2,Lyon,Caen,corentin tolisso,maciej rybus,,,8.0,2.0,0,3.0,3.0,2,3.0,0
CQMFvrfs/,CQMFvrfs136,136,86,Attempt saved. Lucas Tousart (Lyon) right footed shot from the right side of the box is saved in the top centre of the goal.,1,,2,Lyon,Caen,lucas tousart,,,,11.0,1.0,0,11.0,1.0,0,1.0,0
CQMFvrfs/,CQMFvrfs137,137,86,Foul by Maciej Rybus (Lyon).,3,,2,Lyon,Caen,maciej rybus,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs138,138,86,Ronny Rodelin (Caen) wins a free kick in the defensive half.,8,,1,Caen,Lyon,ronny rodelin,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs139,139,87,Maciej Rybus (Lyon) is shown the yellow card for a bad foul.,4,,2,Lyon,Caen,maciej rybus,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs140,140,87,Attempt blocked. Vincent Bessat (Caen) right footed shot from the left side of the box is blocked. Assisted by Herve Bazile.,1,12.0,1,Caen,Lyon,vincent bessat,herve bazile,,,2.0,3.0,0,9.0,1.0,1,1.0,0
CQMFvrfs/,CQMFvrfs141,141,88,Corner:  Caen. Conceded by Mapou Yanga-Mbiwa.,2,,1,Caen,Lyon,,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs142,142,89,Foul by Julien Feret (Caen).,3,,1,Caen,Lyon,julien feret,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs143,143,93,Nabil Fekir (Lyon) wins a free kick in the attacking half.,8,,2,Lyon,Caen,nabil fekir,,,,,,0,1.0,,0,,0
CQMFvrfs/,CQMFvrfs144,144,90,Corner:  Caen. Conceded by Mapou Yanga-Mbiwa.,2,,1,Caen,Lyon,,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs145,145,91,Corner:  Caen. Conceded by Maciej Rybus.,2,,1,Caen,Lyon,,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs146,146,91,Anthony Lopes (Lyon) wins a free kick in the defensive half.,8,,2,Lyon,Caen,anthony lopes,,,,,,0,2.0,,0,,0
CQMFvrfs/,CQMFvrfs147,147,91,Foul by Alaeddine Yahia (Caen).,3,,1,Caen,Lyon,alaeddine yahia,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs148,148,93,Foul by Julien Feret (Caen).,3,,1,Caen,Lyon,julien feret,,,,,,0,,,0,,0
CQMFvrfs/,CQMFvrfs149,149,93,Sergi Darder (Lyon) wins a free kick on the right wing.,8,,2,Lyon,Caen,sergi darder,,,,,,0,5.0,,0,,0
